150000,QD,13.11.1993,3.7386
150000,QD,20.11.1993,2.4129
150000,QD,27.11.1993,1.9814
150000,QD,04.12.1993,4.3186
150000,QD,11.12.1993,5.9571
150000,QD,18.12.1993,22.3686
150000,QD,25.12.1993,19.0143
150000,QD,01.01.1994,11.1571
150000,QD,08.01.1994,8.4386
150000,QD,15.01.1994,5.5814
150000,QD,22.01.1994,5.0643
150000,QD,29.01.1994,5.3729
150000,QD,05.02.1994,4.0614
150000,QD,12.02.1994,2.1386
150000,QD,19.02.1994,1.7929
150000,QD,26.02.1994,4.7900
150000,QD,05.03.1994,4.6286
150000,QD,12.03.1994,4.8057
150000,QD,19.03.1994,5.4586
150000,QD,26.03.1994,4.9200
150000,QD,02.04.1994,3.4429
150000,QD,09.04.1994,4.1571
150000,QD,16.04.1994,12.2514
150000,QD,23.04.1994,6.9557
150000,QD,30.04.1994,4.1471
150000,QD,07.05.1994,3.1243
150000,QD,14.05.1994,2.9386
150000,QD,21.05.1994,3.1086
150000,QD,28.05.1994,2.4000
150000,QD,04.06.1994,1.5543
150000,QD,11.06.1994,1.5614
150000,QD,18.06.1994,1.8400
150000,QD,25.06.1994,1.1341
150000,QD,02.07.1994,1.1103
150000,QD,09.07.1994,1.0843
150000,QD,16.07.1994,1.4286
150000,QD,23.07.1994,0.9633
150000,QD,30.07.1994,0.8437
150000,QD,06.08.1994,0.8677
150000,QD,13.08.1994,0.8457
150000,QD,20.08.1994,1.0614
150000,QD,27.08.1994,1.0017
150000,QD,03.09.1994,0.9929
150000,QD,10.09.1994,1.0369
150000,QD,17.09.1994,1.0969
150000,QD,24.09.1994,1.5014
150000,QD,01.10.1994,1.8600
150000,QD,08.10.1994,2.3814
150000,QD,15.10.1994,2.3957
150000,QD,22.10.1994,1.9743
150000,QD,29.10.1994,1.9271
150000,QD,05.11.1994,1.6729
150000,QD,12.11.1994,1.5771
150000,QD,19.11.1994,1.7229
150000,QD,26.11.1994,1.6386
150000,QD,03.12.1994,1.2871
150000,QD,10.12.1994,1.4029
150000,QD,17.12.1994,1.3243
150000,QD,24.12.1994,3.0757
150000,QD,31.12.1994,4.7000
150000,QD,07.01.1995,2.2186
150000,QD,14.01.1995,1.9200
150000,QD,21.01.1995,5.7971
150000,QD,28.01.1995,10.4500
150000,QD,04.02.1995,6.2329
150000,QD,11.02.1995,4.3057
150000,QD,18.02.1995,2.9471
150000,QD,25.02.1995,2.3214
150000,QD,04.03.1995,3.0971
150000,QD,11.03.1995,2.5514
150000,QD,18.03.1995,5.6400
150000,QD,25.03.1995,7.5186
150000,QD,01.04.1995,8.6057
150000,QD,08.04.1995,8.1800
